year,quarter,level,entity,count,amount
2022,2,pincodes,500018,753,866766.0
2022,2,pincodes,500049,678,895135.0
2022,3,districts,rangareddy,11801,15523643.0
2022,3,districts,hyderabad,10560,12374531.0
2022,3,districts,medchal malkajgiri,10158,12806190.0
2022,3,districts,sangareddy,2789,3682903.0
2022,3,districts,warangal urban,2301,2550693.0
2022,3,districts,nalgonda,1410,1593165.0
2022,3,districts,bhadradri kothagudem,1180,1626914.0
2022,3,districts,khammam,1096,1388763.0
2022,3,districts,karimnagar,1050,1412025.0
2022,3,districts,peddapalle,897,1031748.0
2022,3,pincodes,500072,2176,2594114.0
2022,3,pincodes,502032,1024,1315666.0
2022,3,pincodes,500050,937,1161040.0
2022,3,pincodes,500081,932,1042202.0
2022,3,pincodes,500018,886,944169.0
2022,3,pincodes,500032,850,1104144.0
2022,3,pincodes,500049,849,995900.0
2022,3,pincodes,500090,814,1141691.0
2022,3,pincodes,500008,808,1036944.0
2022,3,pincodes,500055,775,972893.0
2022,4,districts,rangareddy,15005,21565381.0
2022,4,districts,medchal malkajgiri,12852,17986714.0
2022,4,districts,hyderabad,12819,15945642.0
2022,4,districts,sangareddy,3439,4978596.0
2022,4,districts,warangal urban,3013,3748304.0
2022,4,districts,bhadradri kothagudem,1592,2285868.0
2022,4,districts,nalgonda,1431,1845429.0
2022,4,districts,peddapalle,1399,1878146.0
2022,4,districts,khammam,1348,1907848.0
2022,4,districts,karimnagar,1283,1902354.0
2022,4,pincodes,500072,2486,3151661.0
2022,4,pincodes,502032,1324,1750163.0
2022,4,pincodes,500081,1303,1734951.0
2022,4,pincodes,500050,1239,1597223.0
2022,4,pincodes,500090,1135,1702198.0
2022,4,pincodes,500032,1127,1498306.0
2022,4,pincodes,500018,1088,1369359.0
2022,4,pincodes,500008,1082,1517560.0
2022,4,pincodes,500049,1026,1311070.0
2022,4,pincodes,500084,922,1371543.0
2023,1,districts,rangareddy,13622,21152107.0
2023,1,districts,medchal malkajgiri,11454,16935012.0
2023,1,districts,hyderabad,10418,14820277.0
2023,1,districts,sangareddy,3015,4745090.0
2023,1,districts,warangal urban,2312,3203776.0
2023,1,districts,nalgonda,1236,1952099.0
2023,1,districts,karimnagar,1139,1741178.0
2023,1,districts,bhadradri kothagudem,1128,1801388.0
2023,1,districts,khammam,1092,1715072.0
2023,1,districts,peddapalle,1068,1657846.0
2023,1,pincodes,500072,2244,3175666.0
2023,1,pincodes,500081,1217,1843487.0
2023,1,pincodes,502032,1201,1680203.0
2023,1,pincodes,500032,1105,1537297.0
2023,1,pincodes,500090,993,1591989.0
2023,1,pincodes,500050,984,1352634.0
2023,1,pincodes,500049,951,1428556.0
2023,1,pincodes,500018,878,1141526.0
2023,1,pincodes,500084,822,1213810.0
2023,1,pincodes,500008,813,1390332.0
2023,2,districts,rangareddy,13998,20753771.0
2023,2,districts,medchal malkajgiri,11833,17077694.0
2023,2,districts,hyderabad,10818,14610195.0
2023,2,districts,sangareddy,2919,4750595.0
2023,2,districts,warangal urban,2155,2533869.0
2023,2,districts,nalgonda,1238,1675694.0
2023,2,districts,bhadradri kothagudem,1151,1627129.0
2023,2,districts,karimnagar,1074,1547293.0
2023,2,districts,mancherial,980,1356480.0
2023,2,districts,khammam,977,1455116.0
2023,2,pincodes,500072,2534,3686902.0
2023,2,pincodes,500081,1399,1778583.0
2023,2,pincodes,502032,1209,1868222.0
2023,2,pincodes,500032,1157,1566779.0
2023,2,pincodes,500049,1127,1548898.0
2023,2,pincodes,500090,1109,1607125.0
2023,2,pincodes,500050,995,1350942.0
2023,2,pincodes,500008,987,1610214.0
2023,2,pincodes,500084,937,1386693.0
2023,2,pincodes,500055,849,1145290.0
2023,3,districts,rangareddy,16236,23374057.0
2023,3,districts,medchal malkajgiri,13044,17698951.0
2023,3,districts,hyderabad,11568,14426420.0
2023,3,districts,sangareddy,3242,4802022.0
2023,3,districts,warangal urban,2253,2961157.0
2023,3,districts,nalgonda,1531,1957682.0
2023,3,districts,bhadradri kothagudem,1189,1750083.0
2023,3,districts,khammam,1165,1654105.0
2023,3,districts,karimnagar,1066,1423910.0
2023,3,districts,peddapalle,937,1375183.0
2023,3,pincodes,500072,2646,3365765.0
2023,3,pincodes,500081,1619,1854178.0
2023,3,pincodes,500032,1435,1780152.0
2023,3,pincodes,502032,1328,1935123.0
2023,3,pincodes,500049,1228,1728277.0
2023,3,pincodes,500084,1204,1706834.0
2023,3,pincodes,500090,1198,1699891.0
2023,3,pincodes,500018,1097,1230202.0
2023,3,pincodes,500050,1074,1484906.0
2023,3,pincodes,500055,1026,1330505.0
2023,4,districts,rangareddy,16541,29175361.0
2023,4,districts,medchal malkajgiri,13254,22372378.0
2023,4,districts,hyderabad,12099,18060782.0
2023,4,districts,sangareddy,3604,6270437.0
2023,4,districts,warangal urban,2698,3941935.0
2023,4,districts,nalgonda,1399,2410148.0
2023,4,districts,karimnagar,1269,2100573.0
2023,4,districts,bhadradri kothagudem,1224,2079214.0
2023,4,districts,khammam,1143,1885877.0
2023,4,districts,peddapalle,1120,1681028.0
2023,4,pincodes,500072,2539,4276139.0
2023,4,pincodes,500081,1632,2281247.0
2023,4,pincodes,500032,1434,2473246.0
2023,4,pincodes,502032,1402,2566288.0
2023,4,pincodes,500050,1183,2071352.0
2023,4,pincodes,500090,1162,2094937.0
2023,4,pincodes,500084,1107,1803387.0
2023,4,pincodes,500008,1094,2019954.0
2023,4,pincodes,500049,1075,1778293.0
2023,4,pincodes,500018,1019,1453962.0
2024,1,districts,rangareddy,16320,28043767.0
2024,1,districts,medchal malkajgiri,13170,22159517.0
2024,1,districts,hyderabad,11966,18583125.0
2024,1,districts,sangareddy,3929,5817730.0
2024,1,districts,warangal urban,2456,3587490.0
2024,1,districts,nalgonda,1761,2405921.0
2024,1,districts,bhadradri kothagudem,1519,2237078.0
2024,1,districts,khammam,1504,2098139.0
2024,1,districts,karimnagar,1422,2147320.0
2024,1,districts,mancherial,1273,1841154.0
2024,1,pincodes,500072,2338,3847111.0
2024,1,pincodes,500081,1577,2401770.0
2024,1,pincodes,500032,1450,2447244.0
2024,1,pincodes,502032,1320,2054554.0
2024,1,pincodes,500008,1140,2013858.0
2024,1,pincodes,500090,1137,2169121.0
2024,1,pincodes,500049,1071,1613015.0
2024,1,pincodes,500050,1062,1654271.0
2024,1,pincodes,500018,1023,1517021.0
2024,1,pincodes,500055,1013,1431275.0
2024,2,districts,rangareddy,14737,27179956.0
2024,2,districts,medchal malkajgiri,11218,19700267.0
2024,2,districts,hyderabad,10273,16680628.0
2024,2,districts,sangareddy,3410,6286518.0
2024,2,districts,warangal urban,1981,3125808.0
2024,2,districts,nalgonda,1286,1768007.0
2024,2,districts,khammam,1149,1968801.0
2024,2,districts,bhadradri kothagudem,1124,1799362.0
2024,2,districts,karimnagar,1091,1614647.0
2024,2,districts,mancherial,959,1318494.0
2024,2,pincodes,500072,1966,3066397.0
2024,2,pincodes,500081,1516,2573675.0
2024,2,pincodes,500032,1305,2309301.0
2024,2,pincodes,502032,1252,2385381.0
2024,2,pincodes,500090,1055,2116300.0
2024,2,pincodes,500008,974,1791870.0
2024,2,pincodes,500050,973,1696839.0
2024,2,pincodes,500084,936,1993579.0
2024,2,pincodes,500049,924,1713440.0
2024,2,pincodes,500018,870,1379078.0
2024,3,districts,rangareddy,15791,29402130.0
2024,3,districts,medchal malkajgiri,13882,23616761.0
2024,3,districts,hyderabad,11059,18340858.0
2024,3,districts,sangareddy,3650,6867539.0
2024,3,districts,hanumakonda,1957,2882250.0
2024,3,districts,nalgonda,1676,2460859.0
2024,3,districts,khammam,1395,2122048.0
2024,3,districts,karimnagar,1349,2270276.0
2024,3,districts,bhadradri kothagudem,1317,2047712.0
2024,3,districts,nizamabad,1245,2063413.0
2024,3,pincodes,500072,2327,3766931.0
2024,3,pincodes,500081,2100,3137168.0
2024,3,pincodes,500090,1406,2649085.0
2024,3,pincodes,502032,1403,2879218.0
2024,3,pincodes,500049,1304,2492280.0
2024,3,pincodes,500032,1150,2001717.0
2024,3,pincodes,500055,1015,1426079.0
2024,3,pincodes,500008,947,1851813.0
2024,3,pincodes,500084,918,1744947.0
2024,3,pincodes,500039,910,1516242.0
2024,4,districts,rangareddy,18678,32749841.0
2024,4,districts,medchal malkajgiri,16649,27751990.0
2024,4,districts,hyderabad,13218,20197399.0
2024,4,districts,sangareddy,4430,7699707.0
2024,4,districts,hanumakonda,2280,3654284.0
2024,4,districts,nalgonda,2062,2721753.0
2024,4,districts,khammam,1694,2271424.0
2024,4,districts,karimnagar,1611,2425786.0
2024,4,districts,bhadradri kothagudem,1585,2225897.0
2024,4,districts,peddapalli,1508,2185349.0
2024,4,pincodes,500072,2743,4242713.0
2024,4,pincodes,500081,2391,3983642.0
2024,4,pincodes,500090,1612,3102627.0
2024,4,pincodes,502032,1586,3073480.0
2024,4,pincodes,500049,1472,2441473.0
2024,4,pincodes,500008,1264,2336819.0
2024,4,pincodes,500032,1263,2124253.0
2024,4,pincodes,500055,1211,1625928.0
2024,4,pincodes,500084,1069,1957097.0
2024,4,pincodes,500039,1009,1565069.0
2020,2,districts,west tripura,46,11646.0
2020,2,districts,gomati,12,2569.0
2020,2,districts,north tripura,9,2454.0
2020,2,districts,sepahijala,6,1632.0
2020,2,districts,unakoti,5,1284.0
2020,2,districts,south tripura,4,975.0
2020,2,districts,khowai,3,739.0
2020,2,districts,dhalai,3,755.0
2020,2,pincodes,799001,10,1941.0
2020,2,pincodes,799114,9,1881.0
2020,2,pincodes,799005,7,1817.0
2020,2,pincodes,799045,6,1355.0
2020,2,pincodes,799006,4,1165.0
2020,2,pincodes,799007,4,693.0
2020,2,pincodes,799102,3,462.0
2020,2,pincodes,799003,3,1272.0
2020,2,pincodes,799143,3,744.0
2020,2,pincodes,799251,3,462.0
2020,3,districts,west tripura,117,31197.0
2020,3,districts,north tripura,28,6036.0
2020,3,districts,sepahijala,24,5870.0
2020,3,districts,gomati,22,5502.0
2020,3,districts,south tripura,20,3983.0
2020,3,districts,dhalai,17,3839.0
2020,3,districts,unakoti,13,3504.0
2020,3,districts,khowai,8,1711.0
2020,3,pincodes,799001,34,10471.0
2020,3,pincodes,799003,20,5426.0
2020,3,pincodes,799002,10,2573.0
2020,3,pincodes,799251,9,1891.0
2020,3,pincodes,799004,9,1929.0
2020,3,pincodes,799250,8,1788.0
2020,3,pincodes,799101,8,1772.0
2020,3,pincodes,799006,7,1411.0
2020,3,pincodes,799264,7,1654.0
2020,3,pincodes,799114,7,2735.0
2020,4,districts,west tripura,122,71380.0
2020,4,districts,north tripura,24,19954.0
2020,4,districts,sepahijala,19,14752.0
2020,4,districts,dhalai,17,6473.0
2020,4,districts,south tripura,17,11719.0
2020,4,districts,khowai,16,4906.0
2020,4,districts,gomati,16,6617.0
2020,4,districts,unakoti,13,13964.0
2020,4,pincodes,799001,19,7373.0
2020,4,pincodes,799003,18,8104.0
2020,4,pincodes,799007,14,7032.0
2020,4,pincodes,799008,10,7150.0
2020,4,pincodes,799006,10,5135.0
2020,4,pincodes,799035,9,1176.0
2020,4,pincodes,799004,9,5337.0
2020,4,pincodes,799250,8,4751.0
2020,4,pincodes,799201,7,2130.0
2020,4,pincodes,799264,7,7234.0
2021,1,districts,west tripura,166,96897.0
2021,1,districts,north tripura,41,36055.0
2021,1,districts,south tripura,34,14949.0
2021,1,districts,sepahijala,32,9568.0
2021,1,districts,dhalai,31,12709.0
2021,1,districts,unakoti,23,4441.0
2021,1,districts,gomati,17,8301.0
2021,1,districts,khowai,16,8611.0
2021,1,pincodes,799001,40,25228.0
2021,1,pincodes,799002,17,7801.0
2021,1,pincodes,799003,16,4304.0
2021,1,pincodes,799250,15,8638.0
2021,1,pincodes,799005,14,4319.0
2021,1,pincodes,799014,12,6264.0
2021,1,pincodes,799102,11,6073.0
2021,1,pincodes,799006,11,7178.0
2021,1,pincodes,799277,10,1008.0
2021,1,pincodes,799008,10,4544.0
2021,2,districts,west tripura,188,208504.0
2021,2,districts,north tripura,54,39590.0
2021,2,districts,dhalai,28,30670.0
2021,2,districts,unakoti,27,26303.0
2021,2,districts,south tripura,27,37748.0
2021,2,districts,gomati,23,13885.0
2021,2,districts,sepahijala,18,36606.0
2021,2,districts,khowai,16,16628.0
2021,2,pincodes,799003,27,36368.0
2021,2,pincodes,799001,26,22527.0
2021,2,pincodes,799005,18,12981.0
2021,2,pincodes,799007,17,13423.0
2021,2,pincodes,799250,13,6220.0
2021,2,pincodes,799002,13,11985.0
2021,2,pincodes,799015,11,12153.0
2021,2,pincodes,799006,11,21226.0
2021,2,pincodes,799261,10,6122.0
2021,2,pincodes,799004,9,6884.0
2021,3,districts,west tripura,296,357068.0
2021,3,districts,gomati,50,55267.0
2021,3,districts,sepahijala,34,51581.0
2021,3,districts,south tripura,29,44423.0
2021,3,districts,north tripura,27,41664.0
2021,3,districts,dhalai,22,33486.0
2021,3,districts,khowai,21,36254.0
2021,3,districts,unakoti,15,30218.0
2021,3,pincodes,799001,65,56240.0
2021,3,pincodes,799003,43,102051.0
2021,3,pincodes,799007,28,34908.0
2021,3,pincodes,799006,27,23520.0
2021,3,pincodes,799014,18,19044.0
2021,3,pincodes,799004,18,12797.0
2021,3,pincodes,799114,18,19126.0
2021,3,pincodes,799002,18,19229.0
2021,3,pincodes,799005,12,6900.0
2021,3,pincodes,799012,12,15958.0
2021,4,districts,west tripura,327,462804.0
2021,4,districts,gomati,81,109520.0
2021,4,districts,south tripura,73,109246.0
2021,4,districts,north tripura,61,93388.0
2021,4,districts,sepahijala,47,68140.0
2021,4,districts,dhalai,42,71198.0
2021,4,districts,khowai,38,53306.0
2021,4,districts,unakoti,33,54906.0
2021,4,pincodes,799001,65,64361.0
2021,4,pincodes,799003,48,59889.0
2021,4,pincodes,799006,46,60800.0
2021,4,pincodes,799002,28,45587.0
2021,4,pincodes,799114,27,57667.0
2021,4,pincodes,799004,24,50079.0
2021,4,pincodes,799007,23,43242.0
2021,4,pincodes,799005,20,21635.0
2021,4,pincodes,799155,20,24781.0
2021,4,pincodes,799144,19,29079.0
2022,1,districts,west tripura,469,689545.0
2022,1,districts,north tripura,92,181157.0
2022,1,districts,gomati,82,156558.0
2022,1,districts,dhalai,70,143221.0
2022,1,districts,south tripura,61,83758.0
2022,1,districts,sepahijala,50,77987.0
2022,1,districts,khowai,48,104540.0
2022,1,districts,unakoti,35,56635.0
2022,1,pincodes,799001,95,137163.0
2022,1,pincodes,799003,72,86537.0
2022,1,pincodes,799007,36,50259.0
2022,1,pincodes,799002,35,64386.0
2022,1,pincodes,799004,33,55804.0
2022,1,pincodes,799114,32,68454.0
2022,1,pincodes,799006,31,42497.0
2022,1,pincodes,799005,30,33377.0
2022,1,pincodes,799045,27,41517.0
2022,1,pincodes,799260,26,42603.0
2022,2,districts,west tripura,543,677226.0
2022,2,districts,gomati,101,156478.0
2022,2,districts,sepahijala,93,181097.0
2022,2,districts,north tripura,72,124850.0
2022,2,districts,dhalai,68,144009.0
2022,2,districts,south tripura,59,80865.0
2022,2,districts,khowai,45,81110.0
2022,2,districts,unakoti,40,63470.0
2022,2,pincodes,799001,101,98404.0
2022,2,pincodes,799003,75,109441.0
2022,2,pincodes,799006,59,73775.0
2022,2,pincodes,799002,42,45084.0
2022,2,pincodes,799045,40,39389.0
2022,2,pincodes,799114,39,53762.0
2022,2,pincodes,799007,31,46942.0
2022,2,pincodes,799014,30,40387.0
2022,2,pincodes,799004,30,45515.0
2022,2,pincodes,799115,30,60642.0
2022,3,districts,west tripura,823,1010660.0
2022,3,districts,south tripura,167,201355.0
2022,3,districts,sepahijala,137,179117.0
2022,3,districts,gomati,137,183401.0
2022,3,districts,north tripura,117,198035.0
2022,3,districts,dhalai,97,161415.0
2022,3,districts,unakoti,62,99811.0
2022,3,districts,khowai,50,72190.0
2022,3,pincodes,799001,153,144941.0
2022,3,pincodes,799003,134,156745.0
2022,3,pincodes,799002,78,62364.0
2022,3,pincodes,799006,71,89251.0
2022,3,pincodes,799004,67,87963.0
2022,3,pincodes,799155,63,73876.0
2022,3,pincodes,799007,51,60860.0
2022,3,pincodes,799114,41,59153.0
2022,3,pincodes,799014,39,32837.0
2022,3,pincodes,799271,35,64757.0
2022,4,districts,west tripura,746,953813.0
2022,4,districts,gomati,150,215799.0
2022,4,districts,sepahijala,133,215653.0
2022,4,districts,south tripura,130,203072.0
2022,4,districts,north tripura,112,153587.0
2022,4,districts,dhalai,97,166204.0
2022,4,districts,khowai,78,103717.0
2022,4,districts,unakoti,62,100689.0
2022,4,pincodes,799001,138,166359.0
2022,4,pincodes,799003,100,127294.0
2022,4,pincodes,799007,68,52792.0
2022,4,pincodes,799114,65,86552.0
2022,4,pincodes,799004,62,68004.0
2022,4,pincodes,799002,60,68817.0
2022,4,pincodes,799006,59,104676.0
2022,4,pincodes,799005,54,69533.0
2022,4,pincodes,799144,44,75098.0
2022,4,pincodes,799102,34,54122.0
2023,1,districts,west tripura,763,1011368.0
2023,1,districts,gomati,175,262221.0
2023,1,districts,north tripura,135,193968.0
2023,1,districts,sepahijala,134,212138.0
2023,1,districts,south tripura,128,190004.0
2023,1,districts,dhalai,109,221273.0
2023,1,districts,unakoti,106,161082.0
2023,1,districts,khowai,92,152904.0
2023,1,pincodes,799001,155,183935.0
2023,1,pincodes,799003,94,126373.0
2023,1,pincodes,799006,94,95290.0
2023,1,pincodes,799114,82,108713.0
2023,1,pincodes,799007,57,69258.0
2023,1,pincodes,799002,54,58542.0
2023,1,pincodes,799014,46,79565.0
2023,1,pincodes,799102,41,66362.0
2023,1,pincodes,799271,39,62257.0
2023,1,pincodes,799277,38,60276.0
2023,2,districts,west tripura,844,1100963.0
2023,2,districts,north tripura,142,206586.0
2023,2,districts,sepahijala,142,207804.0
2023,2,districts,gomati,111,151902.0
2023,2,districts,south tripura,107,151793.0
2023,2,districts,dhalai,76,107971.0
2023,2,districts,khowai,71,103014.0
2023,2,districts,unakoti,70,133780.0
2023,2,pincodes,799001,172,194970.0
2023,2,pincodes,799003,113,152484.0
2023,2,pincodes,799002,106,110861.0
2023,2,pincodes,799006,73,80135.0
2023,2,pincodes,799004,56,78562.0
2023,2,pincodes,799014,53,61167.0
2023,2,pincodes,799005,37,33097.0
2023,2,pincodes,799103,37,49226.0
2023,2,pincodes,799007,37,31956.0
2023,2,pincodes,799250,36,45566.0
2023,3,districts,west tripura,1066,1369406.0
2023,3,districts,north tripura,187,321679.0
2023,3,districts,gomati,172,228798.0
2023,3,districts,south tripura,159,224069.0
2023,3,districts,sepahijala,147,233636.0
2023,3,districts,dhalai,129,213324.0
2023,3,districts,unakoti,112,177111.0
2023,3,districts,khowai,99,131370.0
2023,3,pincodes,799001,185,207205.0
2023,3,pincodes,799003,162,203515.0
2023,3,pincodes,799006,96,105971.0
2023,3,pincodes,799007,93,130561.0
2023,3,pincodes,799002,87,96771.0
2023,3,pincodes,799004,78,99690.0
2023,3,pincodes,799114,68,72394.0
2023,3,pincodes,799264,54,54452.0
2023,3,pincodes,799014,52,62354.0
2023,3,pincodes,799005,50,60545.0
2023,4,districts,west tripura,1069,1383929.0
2023,4,districts,south tripura,240,364619.0
2023,4,districts,north tripura,205,359902.0
2023,4,districts,gomati,203,285562.0
2023,4,districts,sepahijala,171,237095.0
2023,4,districts,dhalai,131,192442.0
2023,4,districts,unakoti,114,175180.0
2023,4,districts,khowai,104,171012.0
2023,4,pincodes,799001,232,290875.0
2023,4,pincodes,799003,146,164527.0
2023,4,pincodes,799002,103,124384.0
2023,4,pincodes,799006,86,102907.0
2023,4,pincodes,799155,81,114090.0
2023,4,pincodes,799114,75,105479.0
2023,4,pincodes,799005,73,77602.0
2023,4,pincodes,799004,72,89900.0
2023,4,pincodes,799264,54,74567.0
2023,4,pincodes,799009,47,91550.0
2024,1,districts,west tripura,1096,1377332.0
2024,1,districts,north tripura,283,424124.0
2024,1,districts,south tripura,269,336638.0
2024,1,districts,gomati,254,324301.0
2024,1,districts,dhalai,208,277894.0
2024,1,districts,sepahijala,203,250060.0
2024,1,districts,unakoti,176,240008.0
2024,1,districts,khowai,148,187211.0
2024,1,pincodes,799001,194,228954.0
2024,1,pincodes,799003,167,182101.0
2024,1,pincodes,799006,123,154674.0
2024,1,pincodes,799002,96,111613.0
2024,1,pincodes,799114,81,97016.0
2024,1,pincodes,799271,72,109892.0
2024,1,pincodes,799155,71,91532.0
2024,1,pincodes,799004,69,91919.0
2024,1,pincodes,799007,67,73594.0
2024,1,pincodes,799102,66,81913.0
2024,2,districts,west tripura,1061,1411676.0
2024,2,districts,north tripura,216,302017.0
2024,2,districts,sepahijala,194,275546.0
2024,2,districts,south tripura,186,229715.0
2024,2,districts,gomati,174,208180.0
2024,2,districts,dhalai,131,162686.0
2024,2,districts,unakoti,123,155465.0
2024,2,districts,khowai,103,124204.0
2024,2,pincodes,799001,188,256622.0
2024,2,pincodes,799003,146,202803.0
2024,2,pincodes,799006,101,147472.0
2024,2,pincodes,799002,75,138516.0
2024,2,pincodes,799004,66,63626.0
2024,2,pincodes,799114,64,62352.0
2024,2,pincodes,799007,61,72932.0
2024,2,pincodes,799005,56,82469.0
2024,2,pincodes,799102,55,77339.0
2024,2,pincodes,799155,53,66387.0
2024,3,districts,west tripura,1240,1546882.0
2024,3,districts,gomati,275,370141.0
2024,3,districts,north tripura,211,301024.0
2024,3,districts,south tripura,200,257086.0
2024,3,districts,dhalai,169,266335.0
2024,3,districts,sepahijala,166,222353.0
2024,3,districts,unakoti,143,215827.0
2024,3,districts,khowai,112,143695.0
2024,3,pincodes,799002,183,240692.0
2024,3,pincodes,799014,170,224512.0
2024,3,pincodes,799001,117,132715.0
2024,3,pincodes,799003,113,130982.0
2024,3,pincodes,799004,99,133522.0
2024,3,pincodes,799005,66,84932.0
2024,3,pincodes,799120,63,74721.0
2024,3,pincodes,799045,62,76153.0
2024,3,pincodes,799007,61,60325.0
2024,3,pincodes,799009,61,83817.0
2024,4,districts,west tripura,1274,1642489.0
2024,4,districts,gomati,278,370511.0
2024,4,districts,south tripura,270,358394.0
2024,4,districts,sepahijala,245,323004.0
2024,4,districts,north tripura,228,372645.0
2024,4,districts,khowai,169,253140.0
2024,4,districts,dhalai,167,223777.0
2024,4,districts,unakoti,163,221772.0
2024,4,pincodes,799002,192,275367.0
2024,4,pincodes,799014,161,206572.0
2024,4,pincodes,799003,125,124492.0
2024,4,pincodes,799001,110,157885.0
2024,4,pincodes,799004,86,82562.0
2024,4,pincodes,799210,80,113972.0
2024,4,pincodes,799120,78,90269.0
2024,4,pincodes,799007,76,85671.0
2024,4,pincodes,799155,74,89195.0
2024,4,pincodes,799045,72,98951.0
2020,2,districts,gautam buddha nagar,2335,394994.0
2020,2,districts,ghaziabad,1520,264005.0
2020,2,districts,lucknow,811,155822.0
2020,2,districts,kanpur nagar,503,96483.0
2020,2,districts,gorakhpur,373,73816.0
2020,2,districts,meerut,349,67016.0
2020,2,districts,agra,301,63087.0
2020,2,districts,varanasi,299,60741.0
2020,2,districts,prayagraj,283,57156.0
2020,2,districts,mathura,189,38741.0
2020,2,pincodes,201307,539,83923.0
2020,2,pincodes,201301,429,71084.0
2020,2,pincodes,201318,321,53409.0
2020,2,pincodes,201014,290,45526.0
2020,2,pincodes,201009,268,47152.0
2020,2,pincodes,201308,240,43778.0
2020,2,pincodes,201303,235,37956.0
2020,2,pincodes,201304,215,36272.0
2020,2,pincodes,273007,142,23993.0
2020,2,pincodes,201003,137,23627.0
2020,3,districts,gautam buddha nagar,1969,502733.0
2020,3,districts,lucknow,1629,426367.0
2020,3,districts,ghaziabad,1585,389991.0
2020,3,districts,kanpur nagar,999,244746.0
2020,3,districts,varanasi,868,200279.0
2020,3,districts,gorakhpur,794,203169.0
2020,3,districts,prayagraj,734,175907.0
2020,3,districts,agra,499,109194.0
2020,3,districts,meerut,475,127867.0
2020,3,districts,bareilly,404,92869.0
2020,3,pincodes,201301,427,95476.0
2020,3,pincodes,201318,280,80317.0
2020,3,pincodes,201009,280,60622.0
2020,3,pincodes,201307,250,72448.0
2020,3,pincodes,226010,208,56128.0
2020,3,pincodes,201304,197,50008.0
2020,3,pincodes,201308,165,48509.0
2020,3,pincodes,201014,165,39096.0
2020,3,pincodes,201002,155,41844.0
2020,3,pincodes,250001,151,38090.0
2020,4,districts,gautam buddha nagar,1890,1432507.0
2020,4,districts,ghaziabad,1812,1430818.0
2020,4,districts,lucknow,1215,1018602.0
2020,4,districts,kanpur nagar,913,744324.0
2020,4,districts,prayagraj,669,558900.0
2020,4,districts,meerut,543,568873.0
2020,4,districts,varanasi,538,370559.0
2020,4,districts,agra,509,312588.0
2020,4,districts,gorakhpur,479,401165.0
2020,4,districts,bareilly,366,289874.0
2020,4,pincodes,201301,496,320628.0
2020,4,pincodes,201009,383,244764.0
2020,4,pincodes,201102,239,191033.0
2020,4,pincodes,250001,218,270518.0
2020,4,pincodes,201307,208,152190.0
2020,4,pincodes,201318,202,171082.0
2020,4,pincodes,201014,191,159267.0
2020,4,pincodes,201304,182,147077.0
2020,4,pincodes,247001,153,141577.0
2020,4,pincodes,201005,148,126439.0
2021,1,districts,gautam buddha nagar,2704,1750483.0
2021,1,districts,ghaziabad,2252,1736688.0
2021,1,districts,lucknow,1660,1301902.0
2021,1,districts,kanpur nagar,1252,851804.0
2021,1,districts,prayagraj,942,675067.0
2021,1,districts,meerut,799,753509.0
2021,1,districts,varanasi,739,448948.0
2021,1,districts,gorakhpur,665,538572.0
2021,1,districts,agra,623,394070.0
2021,1,districts,moradabad,587,305679.0
2021,1,pincodes,201301,697,383781.0
2021,1,pincodes,201009,508,337060.0
2021,1,pincodes,201102,369,274017.0
2021,1,pincodes,201307,299,201354.0
2021,1,pincodes,201318,299,171081.0
2021,1,pincodes,244102,271,122713.0
2021,1,pincodes,201304,271,154232.0
2021,1,pincodes,250001,267,297494.0
2021,1,pincodes,244001,231,140716.0
2021,1,pincodes,247001,225,169109.0
2021,2,districts,gautam buddha nagar,2623,2093735.0
2021,2,districts,ghaziabad,2403,2076073.0
2021,2,districts,lucknow,1853,1917156.0
2021,2,districts,kanpur nagar,1135,1145126.0
2021,2,districts,moradabad,928,574505.0
2021,2,districts,prayagraj,890,892945.0
2021,2,districts,meerut,818,933510.0
2021,2,districts,gorakhpur,720,732382.0
2021,2,districts,varanasi,689,536792.0
2021,2,districts,agra,643,468307.0
2021,2,pincodes,244001,654,325380.0
2021,2,pincodes,201301,558,375501.0
2021,2,pincodes,201009,458,319588.0
2021,2,pincodes,201102,339,295691.0
2021,2,pincodes,201307,323,237915.0
2021,2,pincodes,201318,294,294715.0
2021,2,pincodes,250001,269,315770.0
2021,2,pincodes,201005,260,195474.0
2021,2,pincodes,201003,240,246380.0
2021,2,pincodes,201304,234,250230.0
2021,3,districts,gautam buddha nagar,3442,3050678.0
2021,3,districts,ghaziabad,3152,3006811.0
2021,3,districts,lucknow,2417,2537773.0
2021,3,districts,kanpur nagar,1414,1206885.0
2021,3,districts,moradabad,1224,740164.0
2021,3,districts,meerut,1061,1113523.0
2021,3,districts,prayagraj,1042,1036771.0
2021,3,districts,gorakhpur,931,958444.0
2021,3,districts,agra,833,766422.0
2021,3,districts,varanasi,762,712414.0
2021,3,pincodes,201301,846,600065.0
2021,3,pincodes,244001,796,440376.0
2021,3,pincodes,201009,696,527923.0
2021,3,pincodes,201102,417,384430.0
2021,3,pincodes,201307,377,352391.0
2021,3,pincodes,250001,372,415818.0
2021,3,pincodes,272001,363,153330.0
2021,3,pincodes,247001,357,251172.0
2021,3,pincodes,202001,340,211287.0
2021,3,pincodes,201318,335,328123.0
2021,4,districts,ghaziabad,4654,5977135.0
2021,4,districts,gautam buddha nagar,4293,5710659.0
2021,4,districts,lucknow,3296,4038538.0
